"","date","btc_price"
"3407",2023-07-28,29319.246094
"3408",2023-07-29,29356.917969
"3409",2023-07-30,29275.308594
"3410",2023-07-31,29230.111328
"3411",2023-08-01,29675.732422
"3412",2023-08-02,29151.958984
"3413",2023-08-03,29178.679688
"3414",2023-08-04,29074.091797
"3415",2023-08-05,29042.126953
"3416",2023-08-06,29041.855469
"3417",2023-08-07,29180.578125
"3418",2023-08-08,29765.492188
"3419",2023-08-09,29561.494141
"3420",2023-08-10,29429.591797
"3421",2023-08-11,29397.714844
"3422",2023-08-12,29415.964844
"3423",2023-08-13,29282.914063
"3424",2023-08-14,29408.443359
"3425",2023-08-15,29170.347656
"3426",2023-08-16,28701.779297
"3427",2023-08-17,26664.550781
"3428",2023-08-18,26049.556641
"3429",2023-08-19,26096.205078
"3430",2023-08-20,26189.583984
"3431",2023-08-21,26124.140625
"3432",2023-08-22,26031.65625
"3433",2023-08-23,26431.640625
"3434",2023-08-24,26162.373047
"3435",2023-08-25,26047.667969
"3436",2023-08-26,26008.462891
"3437",2023-08-27,26089.693359
"3438",2023-08-28,26106.150391
"3439",2023-08-29,27727.392578
"3440",2023-08-30,27297.265625
"3441",2023-08-31,25931.472656
"3442",2023-09-01,25800.724609
"3443",2023-09-02,25868.798828
"3444",2023-09-03,25969.566406
"3445",2023-09-04,25812.416016
"3446",2023-09-05,25779.982422
"3447",2023-09-06,25753.236328
"3448",2023-09-07,26240.195313
"3449",2023-09-08,25905.654297
"3450",2023-09-09,25895.677734
"3451",2023-09-10,25832.226563
"3452",2023-09-11,25162.654297
"3453",2023-09-12,25833.34375
"3454",2023-09-13,26228.324219
"3455",2023-09-14,26539.673828
"3456",2023-09-15,26608.693359
"3457",2023-09-16,26568.28125
"3458",2023-09-17,26534.1875
"3459",2023-09-18,26754.28125
"3460",2023-09-19,27211.117188
"3461",2023-09-20,27132.007813
"3462",2023-09-21,26567.632813
"3463",2023-09-22,26579.568359
"3464",2023-09-23,26579.390625
"3465",2023-09-24,26256.826172
"3466",2023-09-25,26298.480469
"3467",2023-09-26,26217.25
"3468",2023-09-27,26352.716797
"3469",2023-09-28,27021.546875
"3470",2023-09-29,26911.720703
"3471",2023-09-30,26967.916016
"3472",2023-10-01,27983.75
"3473",2023-10-02,27530.785156
"3474",2023-10-03,27429.978516
"3475",2023-10-04,27799.394531
"3476",2023-10-05,27415.912109
"3477",2023-10-06,27946.597656
"3478",2023-10-07,27968.839844
"3479",2023-10-08,27935.089844
"3480",2023-10-09,27583.677734
"3481",2023-10-10,27391.019531
"3482",2023-10-11,26873.320313
"3483",2023-10-12,26756.798828
"3484",2023-10-13,26862.375
"3485",2023-10-14,26861.707031
"3486",2023-10-15,27159.652344
"3487",2023-10-16,28519.466797
"3488",2023-10-17,28415.748047
"3489",2023-10-18,28328.341797
"3490",2023-10-19,28719.806641
"3491",2023-10-20,29682.949219
"3492",2023-10-21,29918.412109
"3493",2023-10-22,29993.896484
"3494",2023-10-23,33086.234375
"3495",2023-10-24,33901.527344
"3496",2023-10-25,34502.820313
"3497",2023-10-26,34156.648438
"3498",2023-10-27,33909.800781
"3499",2023-10-28,34089.574219
"3500",2023-10-29,34538.480469
"3501",2023-10-30,34502.363281
"3502",2023-10-31,34667.78125
"3503",2023-11-01,35437.253906
"3504",2023-11-02,34938.242188
"3505",2023-11-03,34732.324219
"3506",2023-11-04,35082.195313
"3507",2023-11-05,35049.355469
"3508",2023-11-06,35037.371094
"3509",2023-11-07,35443.5625
"3510",2023-11-08,35655.277344
"3511",2023-11-09,36693.125
"3512",2023-11-10,37313.96875
"3513",2023-11-11,37138.050781
"3514",2023-11-12,37054.519531
"3515",2023-11-13,36502.355469
"3516",2023-11-14,35537.640625
"3517",2023-11-15,37880.582031
"3518",2023-11-16,36154.769531
"3519",2023-11-17,36596.683594
"3520",2023-11-18,36585.703125
"3521",2023-11-19,37386.546875
"3522",2023-11-20,37476.957031
"3523",2023-11-21,35813.8125
"3524",2023-11-22,37432.339844
"3525",2023-11-23,37289.621094
"3526",2023-11-24,37720.28125
"3527",2023-11-25,37796.792969
"3528",2023-11-26,37479.121094
"3529",2023-11-27,37254.167969
"3530",2023-11-28,37831.085938
"3531",2023-11-29,37858.492188
"3532",2023-11-30,37712.746094
"3533",2023-12-01,38688.75
"3534",2023-12-02,39476.332031
"3535",2023-12-03,39978.390625
"3536",2023-12-04,41980.097656
"3537",2023-12-05,44080.648438
"3538",2023-12-06,43746.445313
"3539",2023-12-07,43292.664063
"3540",2023-12-08,44166.601563
"3541",2023-12-09,43725.984375
"3542",2023-12-10,43779.699219
"3543",2023-12-11,41243.832031
"3544",2023-12-12,41450.222656
"3545",2023-12-13,42890.742188
"3546",2023-12-14,43023.972656
"3547",2023-12-15,41929.757813
"3548",2023-12-16,42240.117188
"3549",2023-12-17,41364.664063
"3550",2023-12-18,42623.539063
"3551",2023-12-19,42270.527344
"3552",2023-12-20,43652.25
"3553",2023-12-21,43869.152344
"3554",2023-12-22,43997.902344
"3555",2023-12-23,43739.542969
"3556",2023-12-24,43016.117188
"3557",2023-12-25,43613.140625
"3558",2023-12-26,42520.402344
"3559",2023-12-27,43442.855469
"3560",2023-12-28,42627.855469
"3561",2023-12-29,42099.402344
"3562",2023-12-30,42156.902344
"3563",2023-12-31,42265.1875
"3564",2024-01-01,44167.332031
"3565",2024-01-02,44957.96875
"3566",2024-01-03,42848.175781
"3567",2024-01-04,44179.921875
"3568",2024-01-05,44162.691406
"3569",2024-01-06,43989.195313
"3570",2024-01-07,43943.097656
"3571",2024-01-08,46970.503906
"3572",2024-01-09,46139.730469
"3573",2024-01-10,46627.777344
"3574",2024-01-11,46368.585938
"3575",2024-01-12,42853.167969
"3576",2024-01-13,42842.382813
"3577",2024-01-14,41796.269531
"3578",2024-01-15,42511.96875
"3579",2024-01-16,43154.945313
"3580",2024-01-17,42742.652344
"3581",2024-01-18,41262.058594
"3582",2024-01-19,41618.40625
"3583",2024-01-20,41665.585938
"3584",2024-01-21,41545.785156
"3585",2024-01-22,39507.367188
"3586",2024-01-23,39845.550781
"3587",2024-01-24,40077.074219
"3588",2024-01-25,39933.808594
"3589",2024-01-26,41816.871094
"3590",2024-01-27,42120.054688
"3591",2024-01-28,42035.59375
"3592",2024-01-29,43288.246094
"3593",2024-01-30,42952.609375
"3594",2024-01-31,42582.605469
"3595",2024-02-01,43075.773438
"3596",2024-02-02,43185.859375
"3597",2024-02-03,42992.25
"3598",2024-02-04,42583.582031
"3599",2024-02-05,42658.667969
"3600",2024-02-06,43084.671875
"3601",2024-02-07,44318.222656
"3602",2024-02-08,45301.566406
"3603",2024-02-09,47147.199219
"3604",2024-02-10,47771.277344
"3605",2024-02-11,48293.917969
"3606",2024-02-12,49958.222656
"3607",2024-02-13,49742.441406
"3608",2024-02-14,51826.695313
"3609",2024-02-15,51938.554688
"3610",2024-02-16,52160.203125
"3611",2024-02-17,51662.996094
"3612",2024-02-18,52122.546875
"3613",2024-02-19,51779.144531
"3614",2024-02-20,52284.875
"3615",2024-02-21,51839.179688
"3616",2024-02-22,51304.972656
"3617",2024-02-23,50731.949219
"3618",2024-02-24,51571.101563
"3619",2024-02-25,51733.238281
"3620",2024-02-26,54522.402344
"3621",2024-02-27,57085.371094
"3622",2024-02-28,62504.789063
"3623",2024-02-29,61198.382813
"3624",2024-03-01,62440.632813
"3625",2024-03-02,62029.847656
"3626",2024-03-03,63167.371094
"3627",2024-03-04,68330.414063
"3628",2024-03-05,63801.199219
"3629",2024-03-06,66106.804688
"3630",2024-03-07,66925.484375
"3631",2024-03-08,68300.09375
"3632",2024-03-09,68498.882813
"3633",2024-03-10,69019.789063
"3634",2024-03-11,72123.90625
"3635",2024-03-12,71481.289063
"3636",2024-03-13,73083.5
"3637",2024-03-14,71396.59375
"3638",2024-03-15,69403.773438
"3639",2024-03-16,65315.117188
"3640",2024-03-17,68390.625
"3641",2024-03-18,67548.59375
"3642",2024-03-19,61912.773438
"3643",2024-03-20,67913.671875
"3644",2024-03-21,65491.390625
"3645",2024-03-22,63778.761719
"3646",2024-03-23,64062.203125
"3647",2024-03-24,67234.171875
"3648",2024-03-25,69958.8125
"3649",2024-03-26,69987.835938
"3650",2024-03-27,69455.34375
"3651",2024-03-28,70744.953125
"3652",2024-03-29,69892.828125
"3653",2024-03-30,69645.304688
"3654",2024-03-31,70560.71875
